country,region,year,hours_worked,hours_worked_men,hours_worked_women,hours_worker,hours_worker_men,hours_worker_women
Dominican Republic,Latin America,2001,23.3810482025147,33.7974586486816,13.4558181762695,44.018310546875,46.3407135009766,39.3041000366211
Dominican Republic,Latin America,2002,23.0884437561035,32.4124374389648,14.1057138442993,43.0228614807129,45.0737762451172,39.0858535766602
Dominican Republic,Latin America,2003,22.6834526062012,31.8053607940674,13.8545570373535,43.0395355224609,45.0202484130859,39.2068519592285
Dominican Republic,Latin America,2004,22.9599266052246,32.3846244812012,13.8049087524414,43.1011543273926,45.1338348388672,39.0894927978516
Dominican Republic,Latin America,2005,22.6501331329346,31.4567432403564,13.9901075363159,42.8224639892578,44.8368453979492,38.9529991149902
Dominican Republic,Latin America,2006,22.9983806610107,32.0018424987793,14.3141603469849,42.5389518737793,44.6591949462891,38.5883674621582
Dominican Republic,Latin America,2007,23.0082569122314,31.7997417449951,14.5109491348267,42.404052734375,44.2930450439453,38.8909530639648
Dominican Republic,Latin America,2008,23.0071201324463,31.6233654022217,14.7200298309326,41.9520263671875,44.2597198486328,37.8719291687012
Dominican Republic,Latin America,2009,22.2498512268066,30.8286304473877,13.9478406906128,42.4308204650879,44.3679809570313,38.8066520690918
Dominican Republic,Latin America,2010,22.5543804168701,30.3429546356201,14.9994287490845,41.9611854553223,43.8644714355469,38.6688117980957
Dominican Republic,Latin America,2011,22.8797836303711,30.5670337677002,15.445764541626,41.8914909362793,43.8859558105469,38.539493560791
Dominican Republic,Latin America,2012,23.3839454650879,31.0395469665527,15.9926309585571,42.181583404541,44.1671028137207,38.9043273925781
Dominican Republic,Latin America,2013,23.1847972869873,30.9079360961914,15.7234182357788,42.2221221923828,44.1961402893066,38.9207344055176
Dominican Republic,Latin America,2014,23.6204586029053,31.3666610717773,16.1629791259766,42.5368156433106,44.4438552856445,39.3798370361328
Dominican Republic,Latin America,2015,23.7208614349365,31.5959720611572,16.2729415893555,41.4041633605957,43.6986694335938,37.7630615234375
Dominican Republic,Latin America,2016,23.9514350891113,31.7864284515381,16.5943698883057,41.3650817871094,43.5928001403809,37.8830146789551
Dominican Republic,Latin America,2017,24.045072555542,31.63330078125,16.9149417877197,40.9416236877441,43.2779655456543,37.394344329834
Dominican Republic,Latin America,2018,24.3493423461914,32.3083877563477,16.8831424713135,40.5597267150879,43.0413475036621,36.7554512023926
Dominican Republic,Latin America,2019,24.379940032959,31.9803485870361,17.3190307617188,39.9375190734863,42.451717376709,36.2541465759277
Dominican Republic,Latin America,2020,19.6654968261719,26.7153835296631,13.1844177246094,34.7037696838379,37.6014099121094,30.347375869751
Dominican Republic,Latin America,2021,23.0141448974609,30.436824798584,16.181604385376,39.4694175720215,41.8471870422363,35.9342422485352
Dominican Republic,Latin America,2022,24.125280380249,31.7314395904541,17.2661151885986,40.3810195922852,42.6558532714844,37.1018257141113
Dominican Republic,Latin America,2023,24.2008419036865,31.2348613739014,17.7752685546875,39.8623123168945,42.0929069519043,36.7373046875
Ecuador,Latin America,1994,27.1208896636963,36.8886299133301,18.2364349365234,46.1807403564453,48.4862060546875,42.4656600952148
Ecuador,Latin America,1997,27.063814163208,36.4858169555664,18.2483940124512,46.3987579345703,48.5582389831543,42.8351745605469
Ecuador,Latin America,1999,26.7036018371582,36.1139221191406,18.0189952850342,46.1500244140625,48.9514465332031,41.7325172424316
Ecuador,Latin America,2000,27.0496997833252,36.6753273010254,17.7636985778809,44.7817726135254,46.7606735229492,41.2979011535645
Ecuador,Latin America,2001,29.4328079223633,38.529109954834,20.5491809844971,44.3290596008301,47.4123191833496,39.6117553710938
Ecuador,Latin America,2003,26.5070514678955,35.0860137939453,18.1512088775635,43.0061721801758,45.266357421875,39.3107986450195
Ecuador,Latin America,2004,27.1090354919434,35.6190071105957,18.9934005737305,42.2964248657227,45.0794563293457,38.0907821655273
Ecuador,Latin America,2005,27.2327480316162,35.7351799011231,18.988353729248,42.2566337585449,44.7638359069824,38.3381538391113
Ecuador,Latin America,2006,27.4644622802734,36.0985527038574,19.1648426055908,41.9071197509766,44.4710159301758,37.9460258483887
Ecuador,Latin America,2007,27.0672397613525,35.6191940307617,18.9198894500732,41.8549156188965,44.533088684082,37.7794990539551
Ecuador,Latin America,2008,26.9672012329102,35.5038757324219,18.8600082397461,42.174015045166,44.912654876709,38.028392791748
Ecuador,Latin America,2009,25.4294471740723,33.4074440002441,17.9130039215088,41.6443328857422,43.9371109008789,38.1466522216797
Ecuador,Latin America,2010,24.761568069458,32.7777709960938,17.23024559021,41.185604095459,43.5266342163086,37.5737724304199
Ecuador,Latin America,2011,24.5634212493897,32.5714797973633,17.0803298950195,41.183952331543,43.4381408691406,37.6979217529297
Ecuador,Latin America,2012,24.3444385528565,31.8184833526611,17.3088665008545,40.2844085693359,42.2703437805176,37.2555809020996
Ecuador,Latin America,2013,23.9668350219727,31.4767990112305,16.8493900299072,39.7183685302734,42.0272521972656,36.1975593566895
Ecuador,Latin America,2014,23.624137878418,31.3259754180908,16.3898963928223,39.0868453979492,41.2937927246094,35.6648902893066
Ecuador,Latin America,2015,24.2875690460205,31.8243808746338,17.2035350799561,38.3785095214844,40.9912567138672,34.5495223999023
Ecuador,Latin America,2016,23.7798576354981,31.0182437896729,16.9822311401367,36.834659576416,40.018497467041,32.411548614502
Ecuador,Latin America,2017,23.998836517334,31.1143589019775,17.2943897247314,36.6174774169922,39.7924537658691,32.2548637390137
Ecuador,Latin America,2018,23.7563438415527,30.5354518890381,17.2922439575195,36.9417381286621,39.6738624572754,33.1032867431641
Ecuador,Latin America,2019,22.9478492736816,29.2538299560547,16.9100208282471,36.049633026123,38.5930328369141,32.5016784667969
Ecuador,Latin America,2020,17.5746841430664,22.5556621551514,12.8060579299927,31.1822376251221,32.9661903381348,28.5747833251953
Ecuador,Latin America,2021,21.2287635803223,27.4200897216797,15.3055019378662,33.8426132202148,36.4065475463867,30.197603225708
Ecuador,Latin America,2022,21.1722297668457,27.2392311096191,15.3740253448486,33.4010047912598,36.1616744995117,29.5775623321533
Ecuador,Latin America,2023,21.36279296875,27.6792449951172,15.6607246398926,34.3314323425293,36.8765411376953,30.9259300231934
Estonia,Eastern Europe and ex-USSR,1997,23.4885673522949,27.0971221923828,20.4197845458984,40.3068580627441,41.9312629699707,38.618522644043
Estonia,Eastern Europe and ex-USSR,1998,21.7476367950439,26.1977462768555,18.1364078521729,40.0110321044922,42.236873626709,37.6832237243652
Estonia,Eastern Europe and ex-USSR,1999,20.3746604919434,23.9964714050293,17.4402542114258,39.3094596862793,40.9797668457031,37.6009635925293
Estonia,Eastern Europe and ex-USSR,2000,19.3329601287842,22.6293067932129,16.5923900604248,37.8629341125488,40.0546646118164,35.6509780883789
Estonia,Eastern Europe and ex-USSR,2001,19.3681144714355,22.5415630340576,16.6897506713867,38.2860145568848,39.7188034057617,36.7738609313965
Estonia,Eastern Europe and ex-USSR,2002,20.1227798461914,23.1912612915039,17.5759696960449,39.0887680053711,40.5567436218262,37.5983695983887
Estonia,Eastern Europe and ex-USSR,2003,20.0457973480225,23.3874568939209,17.268762588501,38.3184318542481,39.8308410644531,36.7479858398438
Estonia,Eastern Europe and ex-USSR,2004,20.7541122436523,23.95192527771,18.1060256958008,39.1491012573242,41.0641784667969,37.2462615966797
Estonia,Eastern Europe and ex-USSR,2005,20.8727283477783,23.7903347015381,18.4587440490723,38.6386260986328,40.3384971618652,36.9769973754883
Estonia,Eastern Europe and ex-USSR,2006,21.9758777618408,25.4100685119629,19.1089057922363,38.5198860168457,40.0556488037109,36.9473075866699
Estonia,Eastern Europe and ex-USSR,2007,22.1786479949951,25.7408332824707,19.2043952941895,38.3894233703613,39.8138198852539,36.9115371704102
Estonia,Eastern Europe and ex-USSR,2008,21.85129737854,25.3373622894287,18.9478302001953,37.8227767944336,39.1083030700684,36.4869995117188
Estonia,Eastern Europe and ex-USSR,2009,18.4482822418213,20.5450077056885,16.6988182067871,35.144100189209,36.2983169555664,34.0331687927246
Estonia,Eastern Europe and ex-USSR,2010,18.1822528839111,20.2719631195068,16.4333457946777,36.0825080871582,37.5081024169922,34.7201156616211
Estonia,Eastern Europe and ex-USSR,2011,19.8264827728272,22.8164577484131,17.318416595459,36.8883209228516,38.5872230529785,35.1767654418945
Estonia,Eastern Europe and ex-USSR,2012,20.0178050994873,23.067102432251,17.4634475708008,36.285831451416,37.8830184936523,34.6685295104981
Estonia,Eastern Europe and ex-USSR,2013,20.0960559844971,23.0995616912842,17.572473526001,35.8648796081543,37.1597404479981,34.5357131958008
Estonia,Eastern Europe and ex-USSR,2014,20.2531242370605,23.4269275665283,17.5820941925049,35.7665786743164,36.9133911132813,34.5624961853027
Estonia,Eastern Europe and ex-USSR,2015,20.7297954559326,24.0145111083984,17.9638710021973,35.6577529907227,37.0919761657715,34.1704368591309
Estonia,Eastern Europe and ex-USSR,2016,20.9853572845459,24.28369140625,18.196928024292,35.7856826782227,37.3206100463867,34.1988410949707
Estonia,Eastern Europe and ex-USSR,2017,21.3323802947998,24.6646213531494,18.5082817077637,35.6365127563477,37.2063522338867,34.0155639648438
Estonia,Eastern Europe and ex-USSR,2018,21.1310863494873,24.653507232666,18.1235427856445,34.9889297485352,36.750373840332,33.1438446044922
Estonia,Eastern Europe and ex-USSR,2019,20.9982299804688,24.3453140258789,18.1246566772461,34.5901870727539,36.1344413757324,32.9655380249023
Estonia,Eastern Europe and ex-USSR,2020,19.8008995056152,22.8042736053467,17.204309463501,33.5062103271484,34.9289627075195,32.0119400024414
Estonia,Eastern Europe and ex-USSR,2021,19.8920154571533,23.0758037567139,17.1422729492188,33.4587287902832,35.6187286376953,31.2551231384277
Estonia,Eastern Europe and ex-USSR,2022,20.433443069458,23.5184478759766,17.7476558685303,33.1149291992188,35.2423782348633,30.9588623046875
Egypt,Middle East and North Africa,2008,19.9167633056641,32.9526023864746,6.33523273468018,45.7847366333008,48.2196960449219,35.9475021362305
Egypt,Middle East and North Africa,2009,20.3561611175537,33.7591056823731,6.46710062026978,46.7431831359863,49.2680435180664,36.5975723266602
Egypt,Middle East and North Africa,2010,21.1248931884766,35.1137084960938,6.69563674926758,46.897087097168,49.2433815002442,37.2867774963379
Egypt,Middle East and North Africa,2011,19.614782333374,32.455192565918,6.3126368522644,45.6109237670898,47.8935279846191,36.376823425293
Egypt,Middle East and North Africa,2012,19.4211044311523,32.2017631530762,6.26853799819946,45.8209342956543,48.0347709655762,36.8440093994141
Egypt,Middle East and North Africa,2013,19.3250064849854,31.7490901947022,6.59262657165527,45.9407615661621,47.9927368164063,37.9357299804688
Egypt,Middle East and North Africa,2015,19.106725692749,30.9863376617432,6.83483362197876,46.7773094177246,48.4996032714844,40.107063293457
Egypt,Middle East and North Africa,2016,17.6615772247314,28.4377670288086,6.53894901275635,43.2621231079102,44.842212677002,37.3538589477539
Egypt,Middle East and North Africa,2017,17.5134391784668,27.9636096954346,6.50248432159424,44.1578407287598,45.6236152648926,38.5463790893555
Egypt,Middle East and North Africa,2018,17.7852096557617,29.3906307220459,5.87102031707764,45.5664672851563,46.6209373474121,40.8214225769043
Egypt,Middle East and North Africa,2019,17.9804382324219,30.2013206481934,5.03995704650879,46.2395057678223,47.1445159912109,41.2188110351563
Egypt,Middle East and North Africa,2020,15.5085020065308,26.2968864440918,4.16105079650879,40.4949569702148,41.4426574707031,35.1516227722168
Egypt,Middle East and North Africa,2021,17.0369319915772,28.6853866577148,4.70590734481812,42.8187713623047,43.9861869812012,36.5578536987305
Egypt,Middle East and North Africa,2022,18.1533908843994,30.6366958618164,4.97242832183838,45.7365036010742,46.627368927002,40.6801643371582
Egypt,Middle East and North Africa,2023,17.9894046783447,30.1539688110352,5.22469711303711,43.1892929077149,45.2642631530762,33.804443359375
Spain,Western Europe and Anglosphere,1986,14.2168855667114,21.5183792114258,7.56470108032227,38.4754447937012,39.274585723877,36.5481567382813
Spain,Western Europe and Anglosphere,1987,14.6149864196777,21.9310646057129,7.88495206832886,38.4235687255859,39.3917388916016,36.1502723693848
Spain,Western Europe and Anglosphere,1988,14.5363130569458,21.6129493713379,8.0246639251709,37.5656471252441,38.641960144043,35.1399803161621
Spain,Western Europe and Anglosphere,1989,14.9507074356079,22.0846328735352,8.38755989074707,37.5193862915039,38.6373176574707,35.0619430541992
Spain,Western Europe and Anglosphere,1990,15.2387495040894,22.5386753082275,8.59613704681397,37.4992637634277,38.7812690734863,34.7579002380371
Spain,Western Europe and Anglosphere,1991,14.961817741394,21.900276184082,8.62009048461914,36.9255790710449,38.1120452880859,34.4362030029297
Spain,Western Europe and Anglosphere,1992,15.2321557998657,22.0527362823486,8.877028465271,37.156665802002,38.5339241027832,34.3175277709961
Spain,Western Europe and Anglosphere,1993,14.6083717346191,20.9650421142578,8.66969776153565,37.6481437683105,39.1510467529297,34.6437072753906
Spain,Western Europe and Anglosphere,1994,14.2856330871582,20.3997306823731,8.56997680664063,37.5301513671875,39.0849494934082,34.4781341552734
Spain,Western Europe and Anglosphere,1995,14.3477897644043,20.4406032562256,8.64711952209473,37.0865173339844,38.7729339599609,33.8319473266602
Spain,Western Europe and Anglosphere,1996,14.3726387023926,20.3489170074463,8.77026176452637,36.6703834533691,38.4244842529297,33.3581619262695
Spain,Western Europe and Anglosphere,1997,14.9057445526123,21.0505294799805,9.15022850036621,37.0161323547363,38.9830780029297,33.3862457275391
Spain,Western Europe and Anglosphere,1998,15.478874206543,21.8650951385498,9.48714065551758,37.2705078125,39.205322265625,33.6767463684082
Spain,Western Europe and Anglosphere,1999,16.7429103851318,23.4484558105469,10.4520015716553,38.3777351379395,40.4703636169434,34.6110153198242
Spain,Western Europe and Anglosphere,2000,16.9701728820801,23.3426265716553,10.9640522003174,37.3001327514648,39.3237266540527,33.8089942932129
Spain,Western Europe and Anglosphere,2001,17.3377456665039,23.7984828948975,11.226619720459,37.1242485046387,39.3113250732422,33.3985023498535
Spain,Western Europe and Anglosphere,2002,17.899133682251,24.0010929107666,12.1019611358643,37.4620094299316,39.4471397399902,34.2175331115723
Spain,Western Europe and Anglosphere,2003,17.7718639373779,23.622989654541,12.1857967376709,36.4651985168457,38.5611343383789,33.1322593688965
Spain,Western Europe and Anglosphere,2004,18.3456153869629,24.0915012359619,12.8512582778931,36.9444313049316,39.1128158569336,33.6048164367676
Spain,Western Europe and Anglosphere,2005,19.3852424621582,25.5230827331543,13.47900390625,37.3732604980469,40.3539657592773,32.9399604797363
Spain,Western Europe and Anglosphere,2006,20.1870193481445,26.4075927734375,14.1949043273926,38.0315284729004,41.2178497314453,33.4039993286133
Spain,Western Europe and Anglosphere,2007,19.940673828125,25.7408466339111,14.3306684494019,37.0952873229981,40.1504631042481,32.7639656066895
Spain,Western Europe and Anglosphere,2008,19.4549541473389,24.713321685791,14.3667840957642,36.9231300354004,39.994873046875,32.7379493713379
Spain,Western Europe and Anglosphere,2009,17.7650985717773,22.0552272796631,13.6181335449219,36.3449935913086,39.4812850952148,32.3250617980957
Spain,Western Europe and Anglosphere,2010,17.290210723877,21.2306022644043,13.4876003265381,36.1836357116699,39.1953239440918,32.4017028808594
Spain,Western Europe and Anglosphere,2011,17.0421867370605,20.7564315795898,13.4731903076172,36.3291397094727,39.3419227600098,32.6301040649414
Spain,Western Europe and Anglosphere,2012,16.3801326751709,19.7078723907471,13.1859636306763,36.4609260559082,39.4311981201172,32.9049911499023
Spain,Western Europe and Anglosphere,2013,15.9199075698853,19.3179264068604,12.6757574081421,36.2779121398926,39.5568237304688,32.3734741210938
Spain,Western Europe and Anglosphere,2014,16.4307346343994,20.0752201080322,12.9618673324585,36.8813629150391,40.3628997802734,32.720760345459
Spain,Western Europe and Anglosphere,2015,17.0123596191406,20.810962677002,13.3956718444824,37.1021118164063,40.520320892334,32.986141204834
Spain,Western Europe and Anglosphere,2016,17.3909816741943,21.1681442260742,13.8043041229248,36.9767723083496,40.2062911987305,33.1048202514648
Spain,Western Europe and Anglosphere,2017,17.6422595977783,21.5290603637695,13.953200340271,36.6731185913086,39.9594764709473,32.7310066223145
Spain,Western Europe and Anglosphere,2018,18.1488285064697,22.150936126709,14.3560352325439,36.9721031188965,40.2936973571777,32.9948501586914
Spain,Western Europe and Anglosphere,2019,18.1827793121338,22.1479396820068,14.4236793518066,36.5476417541504,39.8777046203613,32.5863380432129
Spain,Western Europe and Anglosphere,2020,15.555477142334,18.731294631958,12.5472936630249,32.4680023193359,35.0160102844238,29.4388523101807
Spain,Western Europe and Anglosphere,2021,16.3017845153809,19.562313079834,13.2174282073975,33.1123504638672,35.8576126098633,29.9066715240479
Spain,Western Europe and Anglosphere,2022,16.6656532287598,19.8267974853516,13.6727714538574,33.0598335266113,35.5692939758301,30.140417098999
Ethiopia,Sub-Saharan Africa,1999,18.3704128265381,24.4102153778076,12.5914258956909,26.0658073425293,29.0071430206299,21.9392585754395
Ethiopia,Sub-Saharan Africa,2005,24.7160530090332,32.2524490356445,17.5853233337402,31.3721427917481,36.7266349792481,25.0376319885254
Ethiopia,Sub-Saharan Africa,2013,24.4945831298828,30.74462890625,18.4056358337402,31.0631198883057,35.4997901916504,25.8132190704346
Ethiopia,Sub-Saharan Africa,2021,19.5610389709473,24.7975902557373,14.4671640396118,29.833667755127,32.2564125061035,26.5133094787598
Finland,Western Europe and Anglosphere,1995,15.7080736160278,18.0600395202637,13.6773195266724,32.9897842407227,36.0966339111328,30.0418109893799
Finland,Western Europe and Anglosphere,1996,17.2839317321777,20.4063358306885,14.4061307907105,34.6356887817383,37.6653251647949,31.3441791534424
Finland,Western Europe and Anglosphere,1997,18.8109607696533,22.4658470153809,15.4512748718262,36.8238639831543,40.0768928527832,33.2199363708496
Finland,Western Europe and Anglosphere,1998,18.1768798828125,21.7474460601807,14.8966979980469,34.805736541748,37.9981422424316,31.2810821533203
Finland,Western Europe and Anglosphere,1999,18.6861515045166,22.266773223877,15.377462387085,33.6282348632813,36.7071495056152,30.2349052429199
Finland,Western Europe and Anglosphere,2000,18.364818572998,21.8245716094971,15.1632604598999,32.7222671508789,35.5635452270508,29.5752048492432
Finland,Western Europe and Anglosphere,2001,18.341438293457,21.638277053833,15.2868375778198,32.3377723693848,35.1226539611816,29.2917938232422
Finland,Western Europe and Anglosphere,2002,18.5230617523193,21.6045475006104,15.659517288208,32.7336654663086,35.5464668273926,29.7186965942383
Finland,Western Europe and Anglosphere,2003,17.9089527130127,20.9738807678223,15.0558309555054,31.847188949585,34.7962493896484,28.6935615539551
Finland,Western Europe and Anglosphere,2004,18.0113506317139,21.1807174682617,15.0595092773438,32.3614158630371,35.3382453918457,29.1453247070313
Finland,Western Europe and Anglosphere,2005,18.2948169708252,21.2017402648926,15.582405090332,32.5406379699707,35.2153549194336,29.6787605285645
Finland,Western Europe and Anglosphere,2006,17.9491100311279,20.9141139984131,15.1844959259033,31.6197872161865,34.4196472167969,28.6290073394775
Finland,Western Europe and Anglosphere,2007,17.917516708374,20.8494129180908,15.1728620529175,31.4308109283447,34.1674766540527,28.494909286499
Finland,Western Europe and Anglosphere,2008,18.1829299926758,21.1499309539795,15.4065198898315,31.5950965881348,34.2012138366699,28.7781085968018
Finland,Western Europe and Anglosphere,2009,17.0437450408936,19.3287105560303,14.8994884490967,30.7128849029541,33.01708984375,28.3078651428223
Finland,Western Europe and Anglosphere,2010,16.9894599914551,19.3333568572998,14.784215927124,30.9522285461426,33.1996269226074,28.5725269317627
Finland,Western Europe and Anglosphere,2011,17.2536869049072,19.6813106536865,14.9697599411011,31.2249946594238,33.4204139709473,28.8784980773926
Finland,Western Europe and Anglosphere,2012,17.0052146911621,19.5058116912842,14.6474494934082,30.8483219146729,33.4017715454102,28.1465911865234
Finland,Western Europe and Anglosphere,2013,16.7678489685059,19.1904888153076,14.4810838699341,30.8965454101563,33.4453773498535,28.2075614929199
Finland,Western Europe and Anglosphere,2014,16.563419342041,18.937931060791,14.3161916732788,30.7890377044678,33.4065284729004,28.0386810302734
Finland,Western Europe and Anglosphere,2015,16.4194469451904,18.6307315826416,14.3273992538452,30.7407875061035,33.0915412902832,28.2701549530029
Finland,Western Europe and Anglosphere,2016,16.7216911315918,19.0692672729492,14.4917678833008,31.3073062896729,33.6202583312988,28.8283538818359
Finland,Western Europe and Anglosphere,2017,16.634241104126,19.031005859375,14.3489818572998,30.9516296386719,33.3335227966309,28.3865261077881
Finland,Western Europe and Anglosphere,2018,17.0161647796631,19.4497451782227,14.6955261230469,30.9198207855225,33.2850151062012,28.3750648498535
Finland,Western Europe and Anglosphere,2019,17.0617713928223,19.3812847137451,14.840503692627,30.8194904327393,33.1096305847168,28.3656902313232
Finland,Western Europe and Anglosphere,2020,16.557804107666,18.841833114624,14.3719091415405,30.4402828216553,32.5774269104004,28.1252880096436
Finland,Western Europe and Anglosphere,2021,16.7976093292236,19.154764175415,14.5126733779907,30.1048145294189,32.4478378295898,27.5587692260742
Finland,Western Europe and Anglosphere,2022,16.9732990264893,19.1138229370117,14.8951025009155,29.8449230194092,32.114444732666,27.4298610687256
France,Western Europe and Anglosphere,1968,24.4959087371826,34.5330352783203,15.3187046051025,44.8108444213867,47.4703941345215,40.1211395263672
France,Western Europe and Anglosphere,1969,24.0025463104248,33.6486854553223,15.1336317062378,44.1840934753418,46.9142227172852,39.4507751464844
France,Western Europe and Anglosphere,1970,23.4520168304443,32.851505279541,14.7979068756104,43.2499237060547,45.8986587524414,38.6608467102051
France,Western Europe and Anglosphere,1971,23.1695423126221,32.5286445617676,14.5362558364868,43.0367660522461,45.6505661010742,38.460693359375
France,Western Europe and Anglosphere,1972,23.2696380615234,32.4092254638672,14.8253412246704,42.9102668762207,45.5855522155762,38.3304290771484
France,Western Europe and Anglosphere,1973,23.1442012786865,32.0506591796875,14.9219732284546,42.6062736511231,45.3289299011231,38.0449638366699
France,Western Europe and Anglosphere,1974,23.01979637146,31.6728191375732,15.0039520263672,42.2923393249512,44.9623603820801,37.8689804077148
France,Western Europe and Anglosphere,1975,21.8054866790771,29.7963428497314,14.4283075332642,40.4081001281738,42.9856986999512,36.2327003479004
France,Western Europe and Anglosphere,1976,21.7480087280273,29.5550670623779,14.5397272109985,40.7065353393555,43.1909675598145,36.6997489929199
France,Western Europe and Anglosphere,1977,21.7229881286621,29.3467063903809,14.6820821762085,40.5256652832031,43.0559310913086,36.5180854797363
France,Western Europe and Anglosphere,1978,21.3521404266357,28.6997909545898,14.5640554428101,40.1403732299805,42.5676498413086,36.3284645080566
France,Western Europe and Anglosphere,1979,21.1443901062012,28.3453369140625,14.5003986358643,39.7038383483887,42.2376823425293,35.7898902893066
France,Western Europe and Anglosphere,1980,21.0654182434082,28.3265190124512,14.3546380996704,39.6338157653809,42.2088966369629,35.6319770812988
France,Western Europe and Anglosphere,1981,20.5614566802979,27.5118236541748,14.138879776001,39.2114868164063,41.7799491882324,35.2761116027832
France,Western Europe and Anglosphere,1982,19.5246601104736,26.1318702697754,13.4710969924927,36.8888168334961,39.7008666992188,32.7488822937012
France,Western Europe and Anglosphere,1983,19.8803195953369,26.5866222381592,13.8089866638184,37.5719299316406,40.2779960632324,33.6333236694336
France,Western Europe and Anglosphere,1984,19.5760917663574,25.9747009277344,13.7747058868408,37.7600860595703,40.588794708252,33.7399482727051
France,Western Europe and Anglosphere,1985,19.2393741607666,25.5382518768311,13.5478420257568,37.5155830383301,40.4719963073731,33.3643226623535
France,Western Europe and Anglosphere,1986,19.0634460449219,25.0683860778809,13.6426391601563,37.0334396362305,39.9611968994141,33.0204887390137
France,Western Europe and Anglosphere,1987,18.7182464599609,24.9230251312256,13.1180353164673,36.8921966552734,40.1807670593262,32.3517646789551
France,Western Europe and Anglosphere,1988,18.98313331604,25.0692520141602,13.4873704910278,37.5362205505371,40.7663078308106,33.1302719116211
France,Western Europe and Anglosphere,1989,19.2045421600342,25.2911529541016,13.7102317810059,37.8287963867188,40.9814224243164,33.5332107543945
France,Western Europe and Anglosphere,1990,18.7471294403076,24.4764881134033,13.545093536377,37.030689239502,39.9916381835938,33.0195503234863
France,Western Europe and Anglosphere,1991,18.1950836181641,23.7407512664795,13.1496896743774,36.1406745910645,39.4759140014648,31.7364120483398
France,Western Europe and Anglosphere,1992,17.8953113555908,23.2996578216553,12.9846525192261,35.8699226379395,39.2168846130371,31.4882278442383
France,Western Europe and Anglosphere,1993,17.4614372253418,22.5868358612061,12.8020038604736,35.4451942443848,38.9809951782227,30.9434051513672
France,Western Europe and Anglosphere,1994,17.2622776031494,22.2605724334717,12.7176103591919,35.5971260070801,39.2526588439941,31.0021343231201
France,Western Europe and Anglosphere,1995,17.2447204589844,22.2155876159668,12.7269773483276,35.2777557373047,38.9266929626465,30.7107524871826
France,Western Europe and Anglosphere,1996,17.0812892913818,22.0020923614502,12.6091194152832,34.9506759643555,38.6543006896973,30.3405380249023
France,Western Europe and Anglosphere,1997,17.595682144165,22.5080738067627,13.1218929290771,36.2964019775391,39.9439697265625,31.7650604248047
France,Western Europe and Anglosphere,1998,17.5125598907471,22.3296031951904,13.123517036438,35.9134674072266,39.5392875671387,31.4432830810547
France,Western Europe and Anglosphere,1999,17.8680744171143,22.535816192627,13.6073656082153,36.4147872924805,39.7575607299805,32.3082542419434
France,Western Europe and Anglosphere,2000,17.5269508361816,22.1390686035156,13.3009443283081,35.0468978881836,38.4619445800781,30.8669910430908
France,Western Europe and Anglosphere,2001,17.872953414917,22.3722038269043,13.7360000610352,35.2383804321289,38.3585090637207,31.4119415283203
France,Western Europe and Anglosphere,2002,17.7341270446777,22.033504486084,13.777172088623,34.8643646240234,37.9581489562988,31.1297988891602
France,Western Europe and Anglosphere,2003,16.8434829711914,20.7831363677979,13.2401313781738,32.5882530212402,35.6791687011719,28.9833908081055
France,Western Europe and Anglosphere,2004,16.6666946411133,20.591402053833,13.0792751312256,32.5400581359863,35.5984382629395,28.9596614837647
France,Western Europe and Anglosphere,2005,16.326717376709,20.1206359863281,12.8669872283936,31.7468738555908,34.8964996337891,28.1268100738525
France,Western Europe and Anglosphere,2006,16.2668056488037,20.0273723602295,12.8371648788452,31.6850910186768,34.8988456726074,28.0145092010498
France,Western Europe and Anglosphere,2007,16.5525703430176,20.1814918518066,13.2418155670166,31.7673072814941,34.8757820129395,28.2644748687744
France,Western Europe and Anglosphere,2008,16.4178619384766,19.8861999511719,13.250825881958,31.3226699829102,34.2707901000977,28.0195617675781
France,Western Europe and Anglosphere,2009,15.9320220947266,19.1755828857422,12.9689540863037,30.9617595672607,33.8724975585938,27.7417793273926
France,Western Europe and Anglosphere,2010,16.2985458374023,19.6351718902588,13.246265411377,31.5835208892822,34.642993927002,28.2057723999023
France,Western Europe and Anglosphere,2011,16.1881065368652,19.5470447540283,13.1138639450073,31.5604782104492,34.7071380615234,28.0865859985352
France,Western Europe and Anglosphere,2012,16.115306854248,19.3605403900147,13.1433181762695,31.5028285980225,34.5017242431641,28.1966152191162
France,Western Europe and Anglosphere,2013,15.7619285583496,18.757209777832,13.0174913406372,31.0080146789551,33.8662910461426,27.8992671966553
France,Western Europe and Anglosphere,2014,15.5208711624146,18.4685497283936,12.8251028060913,30.8566474914551,33.854549407959,27.633960723877
France,Western Europe and Anglosphere,2015,15.4233255386353,18.2997245788574,12.7935085296631,30.7562656402588,33.7263298034668,27.579963684082
France,Western Europe and Anglosphere,2016,15.7857732772827,18.6607437133789,13.1568098068237,31.4671573638916,34.3296546936035,28.3962535858154
France,Western Europe and Anglosphere,2017,15.6136178970337,18.5515689849854,12.9311065673828,30.9412593841553,33.8249397277832,27.8330307006836
France,Western Europe and Anglosphere,2018,15.7056703567505,18.569429397583,13.0913915634155,30.9636459350586,33.7918853759766,27.9360523223877
France,Western Europe and Anglosphere,2019,15.7316493988037,18.3442268371582,13.3468017578125,31.1023826599121,33.8164367675781,28.2570629119873
