year,edition,idno,cntry,gndr,yrbrn,agea,eisced,edlvdfr,ppltrst,trstplt,pplfair,pplhlp,ecohenv,scnsenv,stflife,stfdem,trstprl,education
2018,3.3,23566,FR,1,1942,77,1,2,1,1,1,1,,,5,0,1,High school diploma or less
2018,3.3,23601,FR,1,1950,68,3,7,8,7,8,4,,,10,4,6,High school diploma or less
2018,3.3,23615,FR,1,1982,36,3,7,4,2,6,5,,,3,4,2,High school diploma or less
2018,3.3,23617,FR,1,1994,25,4,9,5,0,6,3,,,4,3,1,High school diploma or less
2018,3.3,23624,FR,2,1969,49,3,7,4,6,5,2,,,8,6,6,High school diploma or less
2018,3.3,23635,FR,2,1972,46,3,7,1,1,2,2,,,1,1,1,High school diploma or less
2018,3.3,23656,FR,2,1950,68,4,10,4,2,6,6,,,7,4,5,High school diploma or less
2018,3.3,23658,FR,1,1979,40,4,11,7,7,7,7,,,8,8,7,High school diploma or less
2018,3.3,23666,FR,2,1995,23,6,18,4,6,5,5,,,9,7,6,"Undergraduate degree (licence, licence pro)"
2018,3.3,23682,FR,1,1986,33,7,19,8,4,8,6,,,8,5,5,Masters degree or more
2018,3.3,23703,FR,2,1932,86,1,3,5,5,6,6,,,4,5,7,High school diploma or less
2018,3.3,23716,FR,2,1936,82,1,3,5,4,3,2,,,5,3,8,High school diploma or less
2018,3.3,23755,FR,1,1941,77,1,3,0,0,0,0,,,4,0,0,High school diploma or less
2018,3.3,23856,FR,1,1938,80,7,23,3,3,8,7,,,8,5,3,Masters degree or more
2018,3.3,23874,FR,1,1965,54,3,7,5,4,6,4,,,5,4,4,High school diploma or less
2018,3.3,23876,FR,1,1979,40,5,15,7,7,7,7,,,8,7,9,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,23898,FR,1,1956,63,5,16,9,4,9,9,,,8,2,4,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,23901,FR,2,1957,62,2,5,5,1,7,3,,,5,2,3,High school diploma or less
2018,3.3,23996,FR,2,1979,39,4,9,2,1,5,5,,,6,3,3,High school diploma or less
2018,3.3,24027,FR,2,1954,64,3,7,6,2,7,6,,,4,3,3,High school diploma or less
2018,3.3,24030,FR,2,1945,74,3,7,5,2,5,5,,,5,6,5,High school diploma or less
2018,3.3,24053,FR,1,1949,69,3,7,3,5,7,5,,,4,5,7,High school diploma or less
2018,3.3,24093,FR,2,1953,65,7,21,7,7,7,7,,,9,5,5,Masters degree or more
2018,3.3,24188,FR,1,1983,35,7,22,5,6,8,4,,,10,6,9,Masters degree or more
2018,3.3,24196,FR,2,1950,69,7,24,1,6,5,3,,,7,6,6,Masters degree or more
2018,3.3,24200,FR,2,1938,80,1,3,5,5,5,5,,,5,5,8,High school diploma or less
2018,3.3,24203,FR,1,1969,49,7,19,8,3,8,6,,,6,7,5,Masters degree or more
2018,3.3,24259,FR,2,1984,35,7,21,3,4,9,5,,,8,0,5,Masters degree or more
2018,3.3,24291,FR,2,1983,35,4,11,5,5,9,6,,,8,5,5,High school diploma or less
2018,3.3,24298,FR,1,1954,64,4,11,5,4,5,5,,,6,3,3,High school diploma or less
2018,3.3,24311,FR,1,1941,77,1,3,5,1,5,8,,,9,4,1,High school diploma or less
2018,3.3,24327,FR,2,1958,61,7,20,8,8,8,4,,,8,4,6,Masters degree or more
2018,3.3,24343,FR,1,1983,35,7,19,4,0,6,4,,,8,2,1,Masters degree or more
2018,3.3,24388,FR,2,1959,59,7,26,8,5,8,6,,,8,8,7,Masters degree or more
2018,3.3,24403,FR,2,1945,74,1,4,4,6,8,5,,,8,8,6,High school diploma or less
2018,3.3,24416,FR,1,1965,54,3,7,2,2,5,3,,,8,2,5,High school diploma or less
2018,3.3,24462,FR,1,1952,67,4,11,8,8,7,5,,,7,3,3,High school diploma or less
2018,3.3,24483,FR,2,1993,25,3,7,5,3,7,8,,,8,3,3,High school diploma or less
2018,3.3,24566,FR,2,1949,69,7,21,6,5,7,5,,,8,4,5,Masters degree or more
2018,3.3,24646,FR,2,1931,88,2,5,5,5,10,8,,,10,8,8,High school diploma or less
2018,3.3,24670,FR,2,1962,57,7,26,10,3,10,9,,,9,6,3,Masters degree or more
2018,3.3,24693,FR,1,1982,36,5,15,5,1,6,4,,,8,8,2,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,24808,FR,1,1951,67,7,21,8,6,8,6,,,8,6,7,Masters degree or more
2018,3.3,24814,FR,1,1938,80,1,2,10,5,5,4,,,10,5,8,High school diploma or less
2018,3.3,24841,FR,2,1960,58,4,11,0,77,5,2,,,6,0,77,High school diploma or less
2018,3.3,24844,FR,1,1963,56,3,7,5,5,9,7,,,4,5,1,High school diploma or less
2018,3.3,24848,FR,2,1961,58,4,11,2,5,5,2,,,7,1,5,High school diploma or less
2018,3.3,24855,FR,1,1964,54,3,7,6,0,10,0,,,10,0,0,High school diploma or less
2018,3.3,24872,FR,1,1985,33,3,7,2,1,2,2,,,8,5,1,High school diploma or less
2018,3.3,24912,FR,2,1980,39,6,18,7,3,7,5,,,8,2,4,"Undergraduate degree (licence, licence pro)"
2018,3.3,24923,FR,1,1972,47,7,20,8,6,5,8,,,8,8,8,Masters degree or more
2018,3.3,24932,FR,2,1965,54,7,21,4,4,8,7,,,6,6,1,Masters degree or more
2018,3.3,24945,FR,1,1928,90,4,11,7,4,7,4,,,5,3,4,High school diploma or less
2018,3.3,24957,FR,1,1995,24,1,4,6,4,7,6,,,7,4,5,High school diploma or less
2018,3.3,24960,FR,1,1949,70,1,3,3,3,5,8,,,5,2,3,High school diploma or less
2018,3.3,24991,FR,1,1974,45,6,18,3,0,5,1,,,8,2,1,"Undergraduate degree (licence, licence pro)"
2018,3.3,25031,FR,2,1932,86,1,3,0,0,8,8,,,5,2,7,High school diploma or less
2018,3.3,25107,FR,1,1999,19,4,9,5,4,5,4,,,8,6,5,High school diploma or less
2018,3.3,25118,FR,1,1935,84,1,3,5,7,7,2,,,7,10,8,High school diploma or less
2018,3.3,25141,FR,2,1981,37,4,9,6,7,7,7,,,8,9,6,High school diploma or less
2018,3.3,25158,FR,2,2003,15,2,5,5,6,5,6,,,9,7,5,High school diploma or less
2018,3.3,25214,FR,1,1971,48,5,15,2,2,8,4,,,5,2,2,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,25216,FR,2,1988,30,1,4,3,4,8,8,,,8,7,3,High school diploma or less
2018,3.3,25291,FR,2,1937,82,1,2,2,3,88,8,,,10,88,5,High school diploma or less
2018,3.3,25338,FR,1,1958,60,1,4,2,0,5,3,,,5,0,0,High school diploma or less
2018,3.3,25352,FR,1,1951,67,3,7,1,0,88,2,,,8,1,1,High school diploma or less
2018,3.3,25361,FR,1,1969,49,3,7,4,0,4,4,,,4,4,5,High school diploma or less
2018,3.3,25397,FR,2,1984,34,4,9,3,3,5,5,,,3,3,5,High school diploma or less
2018,3.3,25401,FR,2,1974,44,3,7,3,3,4,3,,,3,2,3,High school diploma or less
2018,3.3,25436,FR,2,1942,77,1,3,5,2,8,3,,,3,1,3,High school diploma or less
2018,3.3,25623,FR,1,1955,64,2,5,3,8,5,5,,,5,5,5,High school diploma or less
2018,3.3,25631,FR,1,1968,50,3,7,3,3,5,3,,,5,3,3,High school diploma or less
2018,3.3,25756,FR,1,1964,54,3,7,7,1,6,5,,,4,2,2,High school diploma or less
2018,3.3,25809,FR,2,1949,69,6,18,5,2,5,3,,,7,6,2,"Undergraduate degree (licence, licence pro)"
2018,3.3,25815,FR,1,1995,24,7,21,9,8,4,4,,,10,10,10,Masters degree or more
2018,3.3,25855,FR,2,1952,66,3,7,5,5,5,5,,,5,5,4,High school diploma or less
2018,3.3,25888,FR,1,1988,31,5,15,8,2,5,2,,,8,2,88,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,25899,FR,2,1972,47,7,20,6,6,6,4,,,4,8,7,Masters degree or more
2018,3.3,25918,FR,2,1969,50,7,25,7,5,8,7,,,9,8,6,Masters degree or more
2018,3.3,25922,FR,2,1955,64,4,9,5,5,7,5,,,6,5,4,High school diploma or less
2018,3.3,25943,FR,1,1936,83,7,19,7,7,7,5,,,8,4,8,Masters degree or more
2018,3.3,25960,FR,2,1953,65,5,15,5,5,8,5,,,8,88,6,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,25965,FR,2,1985,33,7,21,6,5,6,7,,,8,7,4,Masters degree or more
2018,3.3,26048,FR,2,1954,64,5,15,7,2,7,5,,,8,4,1,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,26070,FR,2,1995,23,5,16,7,7,7,8,,,8,4,7,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,26118,FR,2,1997,22,2,6,2,4,5,4,,,7,3,5,High school diploma or less
2018,3.3,26125,FR,2,1949,69,1,3,5,2,7,2,,,2,2,3,High school diploma or less
2018,3.3,26143,FR,2,1981,38,3,7,5,6,0,5,,,3,1,5,High school diploma or less
2018,3.3,26162,FR,1,1982,37,4,11,5,0,88,88,,,5,5,5,High school diploma or less
2018,3.3,26190,FR,1,1982,37,3,7,5,2,5,4,,,6,4,3,High school diploma or less
2018,3.3,26262,FR,2,1934,84,4,11,5,7,9,7,,,8,7,8,High school diploma or less
2018,3.3,26318,FR,2,1989,30,3,8,5,5,8,5,,,8,5,5,High school diploma or less
2018,3.3,26344,FR,2,1949,70,2,5,5,5,7,5,,,5,7,5,High school diploma or less
2018,3.3,26353,FR,1,1934,84,6,18,5,3,3,6,,,7,6,4,"Undergraduate degree (licence, licence pro)"
2018,3.3,26390,FR,2,1981,37,5,16,5,0,7,3,,,5,0,4,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,26465,FR,1,1963,55,4,11,2,2,2,3,,,3,3,5,High school diploma or less
2018,3.3,26521,FR,2,1957,61,1,3,3,5,0,2,,,9,2,1,High school diploma or less
2018,3.3,26523,FR,2,1940,78,1,2,1,1,3,3,,,0,88,1,High school diploma or less
2018,3.3,26659,FR,1,1971,47,3,7,5,5,7,5,,,8,6,5,High school diploma or less
2018,3.3,26682,FR,2,1941,77,1,2,5,6,6,4,,,5,5,6,High school diploma or less
2018,3.3,26697,FR,1,1957,61,3,7,4,0,7,0,,,10,0,0,High school diploma or less
2018,3.3,26699,FR,2,1959,59,3,7,6,4,4,5,,,8,7,6,High school diploma or less
2018,3.3,26785,FR,1,1977,42,5,15,5,3,7,5,,,8,7,3,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,26841,FR,2,2002,17,2,6,7,6,8,6,,,9,7,7,High school diploma or less
2018,3.3,26929,FR,1,1968,50,7,20,0,5,10,5,,,0,5,5,Masters degree or more
2018,3.3,26934,FR,1,1963,55,4,11,6,1,10,6,,,10,3,3,High school diploma or less
2018,3.3,26939,FR,1,1979,40,7,21,7,2,7,5,,,8,7,5,Masters degree or more
2018,3.3,26948,FR,2,1958,61,1,3,0,2,2,5,,,5,3,5,High school diploma or less
2018,3.3,26961,FR,2,1946,73,1,3,7,7,8,4,,,2,5,5,High school diploma or less
2018,3.3,27006,FR,1,1941,77,1,3,7,7,8,8,,,8,5,5,High school diploma or less
2018,3.3,27021,FR,1,1930,88,1,2,3,9,7,7,,,10,4,6,High school diploma or less
2018,3.3,27031,FR,2,1971,47,5,15,6,1,6,4,,,6,5,2,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27041,FR,1,1991,27,6,17,7,5,7,7,,,7,5,6,"Undergraduate degree (licence, licence pro)"
2018,3.3,27071,FR,1,1974,45,5,16,5,3,7,7,,,7,3,3,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27081,FR,1,1986,33,5,15,7,5,5,6,,,7,7,6,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27108,FR,1,1974,44,7,19,7,2,7,5,,,8,9,5,Masters degree or more
2018,3.3,27164,FR,1,1942,77,3,7,4,4,7,7,,,8,2,4,High school diploma or less
2018,3.3,27174,FR,2,1937,82,3,7,8,4,6,6,,,7,5,5,High school diploma or less
2018,3.3,27229,FR,2,1960,58,5,16,7,4,7,5,,,7,7,8,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27269,FR,2,1958,60,3,7,5,77,5,5,,,8,5,0,High school diploma or less
2018,3.3,27336,FR,2,1960,58,4,10,7,5,7,7,,,10,5,0,High school diploma or less
2018,3.3,27341,FR,2,1986,32,5,15,7,3,7,5,,,7,6,2,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27343,FR,2,1964,54,5,16,5,4,7,4,,,7,3,3,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27393,FR,2,1950,69,7,24,5,3,5,5,,,10,8,8,Masters degree or more
2018,3.3,27541,FR,1,1991,28,7,19,7,5,7,7,,,8,5,5,Masters degree or more
2018,3.3,27596,FR,2,1970,49,7,21,7,6,7,5,,,7,8,5,Masters degree or more
2018,3.3,27599,FR,2,1948,71,1,3,6,6,6,5,,,6,3,5,High school diploma or less
2018,3.3,27644,FR,1,1943,76,5,15,7,4,9,2,,,8,7,7,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27757,FR,1,1999,20,4,9,7,4,7,6,,,7,6,6,High school diploma or less
2018,3.3,27763,FR,2,1972,47,4,11,5,1,6,6,,,8,3,2,High school diploma or less
2018,3.3,27832,FR,2,1997,22,5,15,4,5,5,5,,,5,5,4,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27862,FR,2,2002,16,2,5,3,88,4,88,,,9,4,88,High school diploma or less
2018,3.3,27865,FR,2,1965,53,5,16,5,3,8,4,,,9,5,5,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,27874,FR,1,1962,57,2,5,6,4,6,5,,,5,6,5,High school diploma or less
2018,3.3,27919,FR,1,1980,38,3,7,2,1,5,5,,,7,3,2,High school diploma or less
2018,3.3,27928,FR,2,1959,60,7,25,5,7,8,5,,,5,7,8,Masters degree or more
2018,3.3,27945,FR,2,1948,71,4,11,6,4,8,6,,,6,6,6,High school diploma or less
2018,3.3,27951,FR,1,1982,36,7,19,5,4,7,4,,,8,4,5,Masters degree or more
2018,3.3,27981,FR,1,1988,31,7,19,5,5,7,4,,,8,9,5,Masters degree or more
2018,3.3,27995,FR,1,1965,54,5,15,6,4,4,6,,,5,3,5,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,28008,FR,1,2000,18,4,11,5,6,6,6,,,7,4,5,High school diploma or less
2018,3.3,28053,FR,2,1964,54,4,10,2,2,8,5,,,8,8,2,High school diploma or less
2018,3.3,28063,FR,1,1941,78,1,3,6,5,5,5,,,10,2,3,High school diploma or less
2018,3.3,28100,FR,1,1981,38,5,15,3,4,5,5,,,6,5,5,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,28136,FR,2,1955,63,1,3,7,4,8,7,,,10,4,5,High school diploma or less
2018,3.3,28173,FR,2,1954,64,1,3,2,8,10,5,,,10,5,10,High school diploma or less
2018,3.3,28190,FR,2,1932,86,1,3,2,2,5,4,,,5,5,2,High school diploma or less
2018,3.3,28193,FR,1,1963,55,3,7,2,6,3,8,,,7,3,4,High school diploma or less
2018,3.3,28216,FR,2,1979,40,7,19,5,4,6,4,,,8,4,8,Masters degree or more
2018,3.3,28221,FR,1,1977,42,5,15,5,5,8,5,,,7,6,6,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,28268,FR,1,1980,39,3,7,4,1,6,5,,,5,2,3,High school diploma or less
2018,3.3,28273,FR,2,1936,82,3,7,5,5,5,7,,,7,6,5,High school diploma or less
2018,3.3,28302,FR,2,1982,37,7,20,8,8,8,6,,,8,8,8,Masters degree or more
2018,3.3,28324,FR,2,1938,81,1,3,0,6,10,5,,,4,0,4,High school diploma or less
2018,3.3,28357,FR,2,1982,37,7,22,6,4,5,7,,,7,7,7,Masters degree or more
2018,3.3,28359,FR,1,1985,34,2,5,5,5,6,6,,,5,5,6,High school diploma or less
2018,3.3,28360,FR,2,1958,61,5,16,8,5,9,7,,,9,4,6,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,28401,FR,2,1956,63,4,9,7,2,7,8,,,5,2,0,High school diploma or less
2018,3.3,28460,FR,2,1966,53,4,11,5,3,7,2,,,7,5,3,High school diploma or less
2018,3.3,28496,FR,1,1992,27,3,7,4,5,4,4,,,6,7,2,High school diploma or less
2018,3.3,28504,FR,1,1964,54,3,7,7,5,7,4,,,4,3,5,High school diploma or less
2018,3.3,28532,FR,2,1958,60,1,3,7,7,8,7,,,5,6,7,High school diploma or less
2018,3.3,28548,FR,2,1955,63,2,6,6,5,8,5,,,6,5,7,High school diploma or less
2018,3.3,28615,FR,1,1964,55,1,2,5,88,5,5,,,3,3,88,High school diploma or less
2018,3.3,28655,FR,1,1956,63,4,10,5,0,8,3,,,0,0,4,High school diploma or less
2018,3.3,28690,FR,1,1947,71,4,11,6,1,9,2,,,10,8,5,High school diploma or less
2018,3.3,28703,FR,2,1962,56,2,5,8,5,7,6,,,4,4,5,High school diploma or less
2018,3.3,28710,FR,1,1949,70,3,7,6,6,7,6,,,9,6,8,High school diploma or less
2018,3.3,28736,FR,1,1985,33,3,7,2,7,0,2,,,8,8,5,High school diploma or less
2018,3.3,28756,FR,2,1957,62,3,7,6,5,8,8,,,8,5,3,High school diploma or less
2018,3.3,28833,FR,1,1946,73,1,2,3,0,4,2,,,3,2,1,High school diploma or less
2018,3.3,28841,FR,2,1930,88,2,5,4,3,10,10,,,10,88,5,High school diploma or less
2018,3.3,28904,FR,1,1985,33,7,19,7,6,9,5,,,8,8,7,Masters degree or more
2018,3.3,28967,FR,1,1968,51,3,7,7,4,8,8,,,7,6,5,High school diploma or less
2018,3.3,29052,FR,2,1993,26,3,7,8,3,2,2,,,8,5,2,High school diploma or less
2018,3.3,29068,FR,2,1949,70,7,20,4,4,7,4,,,7,6,5,Masters degree or more
2018,3.3,29208,FR,1,1953,66,3,7,6,8,6,3,,,9,8,9,High school diploma or less
2018,3.3,29220,FR,2,1964,54,2,5,2,0,88,88,,,88,7,0,High school diploma or less
2018,3.3,29317,FR,1,1943,76,7,25,4,5,7,8,,,8,6,6,Masters degree or more
2018,3.3,29383,FR,2,1961,58,5,16,4,2,5,5,,,8,1,8,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,29408,FR,2,1961,57,5,15,5,4,6,4,,,7,8,5,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,29417,FR,2,1950,68,7,22,5,3,5,5,,,5,4,4,Masters degree or more
2018,3.3,29425,FR,1,1948,71,5,15,4,5,7,3,,,6,4,4,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,29494,FR,1,1950,69,2,5,4,2,4,6,,,6,4,5,High school diploma or less
2018,3.3,29517,FR,1,1979,40,5,15,6,3,6,3,,,7,2,2,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,29530,FR,2,2002,16,1,4,3,4,6,5,,,10,5,2,High school diploma or less
2018,3.3,29551,FR,2,1978,40,5,15,5,0,5,5,,,5,5,0,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,29554,FR,1,1990,28,7,21,6,4,8,4,,,9,6,7,Masters degree or more
2018,3.3,29593,FR,2,1952,66,3,7,6,6,6,6,,,4,5,5,High school diploma or less
2018,3.3,29634,FR,1,1983,36,4,9,5,0,7,3,,,8,0,5,High school diploma or less
2018,3.3,29669,FR,1,1983,36,6,18,8,7,8,6,,,9,7,7,"Undergraduate degree (licence, licence pro)"
2018,3.3,29689,FR,2,1994,24,4,9,4,2,2,5,,,8,2,5,High school diploma or less
2018,3.3,29693,FR,1,1972,47,6,18,8,2,9,6,,,9,8,7,"Undergraduate degree (licence, licence pro)"
2018,3.3,29752,FR,2,1968,51,7,21,5,2,4,4,,,4,4,4,Masters degree or more
2018,3.3,29754,FR,1,1969,50,3,7,5,5,6,5,,,8,4,1,High school diploma or less
2018,3.3,29772,FR,1,1999,20,4,9,6,6,6,6,,,7,5,6,High school diploma or less
2018,3.3,29778,FR,1,1972,47,3,7,0,0,0,2,,,0,0,0,High school diploma or less
2018,3.3,29820,FR,2,1943,75,6,18,6,4,7,7,,,6,6,5,"Undergraduate degree (licence, licence pro)"
2018,3.3,29856,FR,2,1973,46,5,15,5,4,5,4,,,6,4,4,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,29897,FR,2,1982,37,6,17,5,5,7,7,,,8,6,3,"Undergraduate degree (licence, licence pro)"
2018,3.3,29903,FR,1,2003,16,2,5,5,2,7,4,,,7,3,4,High school diploma or less
2018,3.3,29913,FR,2,1977,41,6,18,6,2,7,6,,,8,5,2,"Undergraduate degree (licence, licence pro)"
2018,3.3,29920,FR,2,1980,38,4,11,4,4,4,3,,,9,6,3,High school diploma or less
2018,3.3,29953,FR,2,1957,62,4,9,5,5,5,4,,,7,3,6,High school diploma or less
2018,3.3,29985,FR,1,1966,53,2,5,5,0,5,5,,,6,88,0,High school diploma or less
2018,3.3,30052,FR,2,1953,65,4,11,6,3,8,8,,,4,3,1,High school diploma or less
2018,3.3,30088,FR,1,1961,57,2,5,0,0,0,0,,,10,4,0,High school diploma or less
2018,3.3,30107,FR,2,1985,34,6,18,4,2,5,3,,,3,1,4,"Undergraduate degree (licence, licence pro)"
2018,3.3,30122,FR,2,1947,71,3,7,0,5,10,10,,,10,7,3,High school diploma or less
2018,3.3,30157,FR,1,2002,17,2,6,3,88,2,5,,,4,3,88,High school diploma or less
2018,3.3,30163,FR,1,1949,69,4,9,6,0,1,4,,,4,3,2,High school diploma or less
2018,3.3,30274,FR,1,1941,77,4,9,3,7,5,5,,,7,8,7,High school diploma or less
2018,3.3,30343,FR,1,2003,15,2,5,4,3,5,4,,,7,7,4,High school diploma or less
2018,3.3,30419,FR,2,1952,66,2,5,5,6,6,4,,,7,7,4,High school diploma or less
2018,3.3,30460,FR,2,1984,35,5,15,2,2,5,5,,,7,4,4,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,30483,FR,2,1980,38,3,7,0,88,0,2,,,0,0,0,High school diploma or less
2018,3.3,30619,FR,2,1966,53,3,7,6,1,4,3,,,10,2,88,High school diploma or less
2018,3.3,30642,FR,2,1954,65,3,7,5,0,7,5,,,5,5,2,High school diploma or less
2018,3.3,30674,FR,2,1938,81,1,1,2,6,8,3,,,9,88,0,High school diploma or less
2018,3.3,30747,FR,2,1949,70,1,2,2,1,8,4,,,3,2,2,High school diploma or less
2018,3.3,30796,FR,2,1971,48,4,11,7,4,7,8,,,5,3,4,High school diploma or less
2018,3.3,30810,FR,1,1989,29,7,19,8,6,6,7,,,8,7,7,Masters degree or more
2018,3.3,30825,FR,1,1954,65,2,5,3,5,7,6,,,5,4,6,High school diploma or less
2018,3.3,30848,FR,1,2001,17,4,11,8,5,7,5,,,8,8,8,High school diploma or less
2018,3.3,30869,FR,2,1993,25,7,24,6,4,4,5,,,9,5,6,Masters degree or more
2018,3.3,30897,FR,2,1957,62,2,5,7,4,8,5,,,7,5,5,High school diploma or less
2018,3.3,30960,FR,1,1956,62,5,15,7,7,7,6,,,8,6,7,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,31030,FR,2,1963,55,5,15,5,5,10,10,,,8,10,9,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,31046,FR,2,1934,84,3,7,4,5,7,7,,,5,4,3,High school diploma or less
2018,3.3,31145,FR,1,1951,67,3,7,5,6,4,5,,,7,5,6,High school diploma or less
2018,3.3,31148,FR,1,1999,20,4,10,5,6,8,5,,,7,8,8,High school diploma or less
2018,3.3,31150,FR,2,1945,74,4,9,5,2,6,7,,,5,1,6,High school diploma or less
2018,3.3,31202,FR,2,1956,62,3,7,4,3,8,8,,,9,2,0,High school diploma or less
2018,3.3,31239,FR,2,1943,76,7,19,5,5,8,5,,,10,7,7,Masters degree or more
2018,3.3,31240,FR,2,1932,86,3,7,5,7,8,8,,,6,8,8,High school diploma or less
2018,3.3,31283,FR,1,1968,50,5,15,3,2,7,8,,,6,3,4,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,31288,FR,2,1973,45,7,26,5,4,7,6,,,8,6,6,Masters degree or more
2018,3.3,31344,FR,2,1960,58,3,7,5,0,8,5,,,3,4,0,High school diploma or less
2018,3.3,31360,FR,2,1935,84,1,3,1,2,5,5,,,8,5,5,High school diploma or less
2018,3.3,31444,FR,1,1982,36,4,10,5,5,8,4,,,9,4,7,High school diploma or less
2018,3.3,31501,FR,1,1960,59,2,5,5,4,4,5,,,5,6,6,High school diploma or less
2018,3.3,31520,FR,2,1948,70,4,11,6,3,9,5,,,4,4,4,High school diploma or less
2018,3.3,31599,FR,2,1971,48,5,13,1,0,5,4,,,8,0,0,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,31675,FR,2,1979,40,7,21,7,4,7,6,,,8,5,4,Masters degree or more
2018,3.3,31879,FR,2,1931,87,2,6,8,2,8,9,,,9,5,5,High school diploma or less
2018,3.3,31941,FR,2,1974,45,4,11,3,3,5,4,,,5,3,3,High school diploma or less
2018,3.3,31956,FR,1,1929,89,1,3,7,5,7,5,,,4,6,7,High school diploma or less
2018,3.3,31992,FR,2,1986,32,7,26,7,5,5,4,,,7,8,6,Masters degree or more
2018,3.3,32063,FR,1,1971,47,3,7,1,0,3,9,,,1,1,1,High school diploma or less
2018,3.3,32117,FR,1,1943,75,1,2,6,5,6,4,,,6,5,6,High school diploma or less
2018,3.3,32184,FR,2,1965,54,2,5,0,0,2,3,,,3,0,0,High school diploma or less
2018,3.3,32187,FR,2,1972,46,4,11,4,1,5,3,,,8,2,0,High school diploma or less
2018,3.3,32259,FR,1,1988,31,3,7,10,5,10,2,,,10,0,5,High school diploma or less
2018,3.3,32283,FR,1,1965,54,3,7,7,4,6,5,,,6,3,4,High school diploma or less
2018,3.3,32290,FR,2,1941,78,6,18,9,3,9,5,,,9,9,4,"Undergraduate degree (licence, licence pro)"
2018,3.3,32306,FR,2,1970,49,3,7,0,2,5,4,,,4,1,3,High school diploma or less
2018,3.3,32313,FR,2,1968,50,3,7,5,5,8,5,,,3,3,0,High school diploma or less
2018,3.3,32314,FR,2,1995,24,5,15,4,0,7,5,,,9,5,6,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,32395,FR,1,1978,41,3,7,6,8,7,7,,,7,5,6,High school diploma or less
2018,3.3,32396,FR,1,1959,59,7,22,3,4,8,3,,,9,9,7,Masters degree or more
2018,3.3,32397,FR,2,1945,73,4,11,5,4,6,6,,,6,2,3,High school diploma or less
2018,3.3,32438,FR,2,1928,90,1,3,5,7,9,7,,,8,8,8,High school diploma or less
2018,3.3,32539,FR,1,1958,60,5,15,8,3,7,8,,,10,4,6,"Short-cycle tertiary (BTS, DUT)"
2018,3.3,32611,FR,1,1971,47,3,7,3,5,5,5,,,8,0,4,High school diploma or less
2018,3.3,32673,FR,2,1963,55,3,7,7,4,6,5,,,2,1,4,High school diploma or less
2018,3.3,32682,FR,1,1942,77,4,11,6,3,5,5,,,9,4,5,High school diploma or less
2018,3.3,32697,FR,1,1943,75,1,3,6,5,8,10,,,8,4,4,High school diploma or less
2018,3.3,32700,FR,1,1985,34,7,24,4,3,5,3,,,7,9,7,Masters degree or more
2018,3.3,32715,FR,2,1955,63,3,8,4,9,3,4,,,7,3,6,High school diploma or less
2018,3.3,32720,FR,2,1956,63,7,26,2,2,2,2,,,6,4,0,Masters degree or more
2018,3.3,32733,FR,1,1962,56,2,5,5,0,7,4,,,9,5,1,High school diploma or less
2018,3.3,32768,FR,2,1999,19,1,4,3,7,5,5,,,7,8,1,High school diploma or less
2018,3.3,32773,FR,1,1947,71,3,7,0,5,7,5,,,4,3,5,High school diploma or less
2018,3.3,32777,FR,2,1928,90,1,3,8,7,8,5,,,8,8,6,High school diploma or less
2018,3.3,32921,FR,2,1960,59,2,5,5,2,7,5,,,6,3,4,High school diploma or less
2018,3.3,32945,FR,2,1970,48,3,7,5,7,8,10,,,6,6,3,High school diploma or less
