year,edition,idno,cntry,gndr,yrbrn,agea,eisced,edlvdfr,ppltrst,trstplt,pplfair,pplhlp,ecohenv,scnsenv,stflife,stfdem,trstprl,education
2023,4.1,81185,FR,1,1989,34,5,15,6,6,7,4,,,7,7,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,81213,FR,2,1976,47,6,18,6,2,6,5,,,8,7,5,"Undergraduate degree (licence, licence pro)"
2023,4.1,81224,FR,2,1971,53,3,7,0,3,6,6,,,8,3,2,High school diploma or less
2023,4.1,81225,FR,2,1979,44,7,24,4,6,7,7,,,8,7,7,Masters degree or more
2023,4.1,81254,FR,2,1963,60,3,7,2,3,5,5,,,8,2,3,High school diploma or less
2023,4.1,81263,FR,2,1968,55,7,22,0,1,5,4,,,5,0,0,Masters degree or more
2023,4.1,81284,FR,1,1951,72,7,24,7,1,8,6,,,1,3,8,Masters degree or more
2023,4.1,81291,FR,2,2001,22,6,18,3,0,4,6,,,8,1,3,"Undergraduate degree (licence, licence pro)"
2023,4.1,81306,FR,2,1959,64,4,10,8,3,9,9,,,7,5,6,High school diploma or less
2023,4.1,81314,FR,2,1983,40,4,9,5,3,8,6,,,8,4,3,High school diploma or less
2023,4.1,81320,FR,1,2001,23,3,7,8,4,8,4,,,88,6,8,High school diploma or less
2023,4.1,81341,FR,2,1984,39,3,7,2,0,2,0,,,8,0,0,High school diploma or less
2023,4.1,81371,FR,1,1972,51,4,10,2,0,8,5,,,3,0,2,High school diploma or less
2023,4.1,81376,FR,1,2000,23,7,22,4,4,5,4,,,8,6,7,Masters degree or more
2023,4.1,81394,FR,2,1941,82,2,5,5,7,8,7,,,8,8,7,High school diploma or less
2023,4.1,81426,FR,1,1982,41,4,11,4,5,5,5,,,8,4,5,High school diploma or less
2023,4.1,81439,FR,2,1986,38,6,17,5,6,7,3,,,7,7,6,"Undergraduate degree (licence, licence pro)"
2023,4.1,81485,FR,2,1987,36,4,10,6,4,5,3,,,9,4,7,High school diploma or less
2023,4.1,81496,FR,2,2007,16,2,6,4,6,5,2,,,8,7,7,High school diploma or less
2023,4.1,81510,FR,1,1939,84,3,7,3,5,5,5,,,5,7,6,High school diploma or less
2023,4.1,81511,FR,1,1982,41,4,11,4,1,6,3,,,3,0,2,High school diploma or less
2023,4.1,81520,FR,1,1993,30,4,11,7,5,5,3,,,2,5,5,High school diploma or less
2023,4.1,81523,FR,2,1963,60,7,25,8,6,9,6,,,9,8,8,Masters degree or more
2023,4.1,81538,FR,1,1972,51,3,7,7,3,8,6,,,6,7,3,High school diploma or less
2023,4.1,81545,FR,2,1961,62,3,7,5,5,7,8,,,7,5,6,High school diploma or less
2023,4.1,81557,FR,1,1966,57,3,7,5,3,5,4,,,7,2,2,High school diploma or less
2023,4.1,81596,FR,2,1982,41,7,20,8,4,9,6,,,8,6,6,Masters degree or more
2023,4.1,81605,FR,2,1940,83,1,3,1,6,2,2,,,5,6,6,High school diploma or less
2023,4.1,81636,FR,1,1948,75,1,3,8,6,5,3,,,3,3,8,High school diploma or less
2023,4.1,81641,FR,2,2004,19,4,11,7,4,9,6,,,8,6,6,High school diploma or less
2023,4.1,81646,FR,1,1953,70,4,9,5,2,7,7,,,8,3,5,High school diploma or less
2023,4.1,81675,FR,1,2001,22,4,11,8,8,8,5,,,8,8,7,High school diploma or less
2023,4.1,81682,FR,1,1960,63,7,21,3,4,8,0,,,7,5,6,Masters degree or more
2023,4.1,81699,FR,1,1978,45,5,13,10,6,10,8,,,8,6,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,81713,FR,1,1964,59,4,10,5,3,5,2,,,8,5,3,High school diploma or less
2023,4.1,81717,FR,1,1962,61,3,7,5,5,5,3,,,88,4,5,High school diploma or less
2023,4.1,81731,FR,2,1964,59,3,7,0,0,0,0,,,5,0,0,High school diploma or less
2023,4.1,81738,FR,2,1948,75,4,10,0,4,4,5,,,6,4,0,High school diploma or less
2023,4.1,81742,FR,2,1943,80,4,11,4,0,5,6,,,8,5,5,High school diploma or less
2023,4.1,81786,FR,2,1960,63,2,6,7,5,7,7,,,10,4,7,High school diploma or less
2023,4.1,81888,FR,2,2004,19,4,11,2,4,3,8,,,4,2,4,High school diploma or less
2023,4.1,81896,FR,1,1940,83,3,7,2,3,7,3,,,8,8,2,High school diploma or less
2023,4.1,81944,FR,1,1952,71,3,7,6,4,6,2,,,6,6,6,High school diploma or less
2023,4.1,81989,FR,2,1959,64,4,11,3,2,4,4,,,6,3,4,High school diploma or less
2023,4.1,82018,FR,1,1984,39,7,20,8,5,8,5,,,8,3,6,Masters degree or more
2023,4.1,82032,FR,2,1956,67,1,3,3,3,3,3,,,2,2,2,High school diploma or less
2023,4.1,82063,FR,1,1964,59,3,7,2,0,2,2,,,6,1,1,High school diploma or less
2023,4.1,82089,FR,2,1972,51,5,15,3,3,5,4,,,6,0,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82128,FR,2,1959,64,3,8,8,8,10,1,,,9,7,8,High school diploma or less
2023,4.1,82131,FR,2,1978,45,5,14,6,8,9,5,,,5,7,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82201,FR,1,1997,26,6,18,5,4,5,4,,,5,5,4,"Undergraduate degree (licence, licence pro)"
2023,4.1,82209,FR,2,1935,88,4,11,7,5,6,5,,,8,4,5,High school diploma or less
2023,4.1,82296,FR,1,2006,17,4,11,4,4,6,3,,,8,6,4,High school diploma or less
2023,4.1,82315,FR,2,1942,81,7,20,7,7,7,7,,,9,4,5,Masters degree or more
2023,4.1,82323,FR,2,1988,35,6,17,7,1,3,6,,,7,1,1,"Undergraduate degree (licence, licence pro)"
2023,4.1,82334,FR,2,1973,50,5,16,5,5,9,3,,,9,5,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82358,FR,1,1969,54,7,19,8,6,8,8,,,10,4,6,Masters degree or more
2023,4.1,82376,FR,2,2007,16,2,5,7,6,8,9,,,9,5,5,High school diploma or less
2023,4.1,82378,FR,1,1993,30,4,9,5,2,7,7,,,9,2,3,High school diploma or less
2023,4.1,82379,FR,1,1984,39,4,9,3,5,5,5,,,8,2,5,High school diploma or less
2023,4.1,82397,FR,1,1962,61,3,7,3,3,2,2,,,6,5,4,High school diploma or less
2023,4.1,82417,FR,1,1966,57,5,15,7,4,8,6,,,9,2,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82424,FR,2,1964,59,2,5,2,5,1,0,,,1,4,4,High school diploma or less
2023,4.1,82447,FR,1,1997,26,7,24,6,7,7,4,,,2,7,6,Masters degree or more
2023,4.1,82456,FR,1,1976,48,7,26,6,7,8,7,,,9,7,7,Masters degree or more
2023,4.1,82462,FR,1,1969,54,3,7,4,2,6,5,,,8,7,7,High school diploma or less
2023,4.1,82481,FR,1,1947,76,3,7,5,0,5,1,,,2,2,3,High school diploma or less
2023,4.1,82498,FR,2,1980,43,5,15,8,5,8,5,,,9,5,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82519,FR,2,1994,29,5,16,7,5,10,8,,,2,2,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82520,FR,2,1959,64,1,4,3,0,3,7,,,6,0,0,High school diploma or less
2023,4.1,82525,FR,2,2001,22,7,20,7,5,9,5,,,7,6,5,Masters degree or more
2023,4.1,82527,FR,2,1960,63,2,5,0,2,6,2,,,5,2,0,High school diploma or less
2023,4.1,82537,FR,1,1990,33,6,18,2,0,2,1,,,7,1,6,"Undergraduate degree (licence, licence pro)"
2023,4.1,82572,FR,1,1991,32,5,13,5,0,7,2,,,6,5,4,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82573,FR,2,1958,65,6,17,6,0,2,3,,,2,0,0,"Undergraduate degree (licence, licence pro)"
2023,4.1,82582,FR,2,1937,86,2,5,4,4,5,2,,,5,4,5,High school diploma or less
2023,4.1,82601,FR,1,1991,32,7,24,5,5,7,4,,,9,5,5,Masters degree or more
2023,4.1,82619,FR,2,2006,17,4,10,2,3,7,8,,,4,6,5,High school diploma or less
2023,4.1,82687,FR,2,1934,89,1,3,1,2,8,5,,,7,5,5,High school diploma or less
2023,4.1,82715,FR,1,1949,74,5,16,5,1,8,1,,,9,4,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82750,FR,1,1995,28,7,20,5,5,8,2,,,7,3,6,Masters degree or more
2023,4.1,82773,FR,2,1992,31,7,22,6,4,7,5,,,7,2,7,Masters degree or more
2023,4.1,82789,FR,2,1988,35,5,15,1,6,5,0,,,7,8,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82807,FR,1,1964,59,4,9,8,3,5,3,,,8,5,5,High school diploma or less
2023,4.1,82817,FR,2,2007,16,2,6,3,5,7,6,,,9,6,4,High school diploma or less
2023,4.1,82827,FR,2,1982,41,7,20,6,4,9,9,,,77,2,4,Masters degree or more
2023,4.1,82838,FR,2,1952,71,1,3,2,0,9,9,,,3,1,0,High school diploma or less
2023,4.1,82852,FR,1,2007,16,2,5,7,4,8,5,,,10,10,7,High school diploma or less
2023,4.1,82887,FR,1,1978,45,5,15,5,3,6,5,,,8,6,4,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82913,FR,2,1970,53,7,25,7,1,7,6,,,7,1,2,Masters degree or more
2023,4.1,82939,FR,2,1990,33,5,15,7,5,5,2,,,7,6,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,82950,FR,2,1972,51,7,19,7,5,8,5,,,5,5,5,Masters degree or more
2023,4.1,82961,FR,1,1971,52,4,9,8,5,8,9,,,10,10,7,High school diploma or less
2023,4.1,82965,FR,2,1963,60,2,6,5,4,7,6,,,7,5,6,High school diploma or less
2023,4.1,82990,FR,2,1980,43,7,19,7,5,7,7,,,8,6,5,Masters degree or more
2023,4.1,83021,FR,2,1940,83,4,11,5,2,9,5,,,10,2,5,High school diploma or less
2023,4.1,83081,FR,2,1997,26,4,9,5,5,4,3,,,2,2,4,High school diploma or less
2023,4.1,83106,FR,1,1968,55,3,7,5,2,8,8,,,8,4,2,High school diploma or less
2023,4.1,83122,FR,1,2007,16,2,6,4,4,5,1,,,10,4,3,High school diploma or less
2023,4.1,83133,FR,2,1978,45,3,7,1,0,5,1,,,7,4,5,High school diploma or less
2023,4.1,83135,FR,2,1976,47,5,16,7,6,6,5,,,6,7,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,83174,FR,2,1973,50,7,21,4,4,7,4,,,9,0,5,Masters degree or more
2023,4.1,83180,FR,2,1981,42,5,14,4,1,6,6,,,7,3,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,83182,FR,2,1958,65,3,7,4,4,4,5,,,5,5,6,High school diploma or less
2023,4.1,83255,FR,2,1939,84,3,7,6,8,9,7,,,8,2,8,High school diploma or less
2023,4.1,83265,FR,1,2001,22,4,9,5,2,5,3,,,9,2,4,High school diploma or less
2023,4.1,83279,FR,1,1945,78,1,3,5,5,8,10,,,9,5,4,High school diploma or less
2023,4.1,83280,FR,2,1949,75,1,3,2,3,3,2,,,5,3,5,High school diploma or less
2023,4.1,83297,FR,1,1953,70,4,11,4,5,5,5,,,8,8,7,High school diploma or less
2023,4.1,83312,FR,2,1967,56,5,16,7,3,8,2,,,8,2,2,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,83321,FR,2,2003,20,3,7,4,3,5,6,,,6,6,3,High school diploma or less
2023,4.1,83327,FR,1,1962,61,7,26,6,7,8,7,,,9,3,6,Masters degree or more
2023,4.1,83341,FR,2,1985,38,6,18,7,4,6,4,,,10,0,3,"Undergraduate degree (licence, licence pro)"
2023,4.1,83391,FR,2,1950,73,7,23,5,2,8,5,,,5,2,5,Masters degree or more
2023,4.1,83397,FR,2,1962,61,5,15,5,4,7,7,,,8,4,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,83399,FR,2,1948,75,2,5,5,6,8,5,,,8,8,4,High school diploma or less
2023,4.1,83423,FR,2,1956,67,1,3,3,5,5,5,,,6,2,2,High school diploma or less
2023,4.1,83425,FR,2,1933,90,4,11,5,6,5,8,,,8,8,7,High school diploma or less
2023,4.1,83495,FR,1,1968,55,1,2,7,88,7,7,,,5,88,88,High school diploma or less
2023,4.1,83543,FR,2,1999,24,7,24,4,1,7,7,,,6,2,2,Masters degree or more
2023,4.1,83575,FR,2,1986,37,7,26,7,5,8,7,,,8,5,8,Masters degree or more
2023,4.1,83596,FR,1,1965,58,4,9,3,2,6,2,,,7,0,5,High school diploma or less
2023,4.1,83620,FR,1,2003,20,6,18,3,5,8,7,,,8,4,5,"Undergraduate degree (licence, licence pro)"
2023,4.1,83625,FR,1,1984,40,2,5,2,2,5,3,,,7,5,2,High school diploma or less
2023,4.1,83663,FR,2,1955,68,7,23,5,5,5,5,,,3,88,8,Masters degree or more
2023,4.1,83673,FR,1,1959,64,7,19,8,5,1,8,,,9,4,8,Masters degree or more
2023,4.1,83676,FR,2,1962,61,2,5,8,6,8,7,,,9,6,6,High school diploma or less
2023,4.1,83693,FR,2,2005,18,4,11,4,4,8,6,,,7,4,3,High school diploma or less
2023,4.1,83721,FR,2,1971,52,3,7,1,3,1,1,,,6,3,2,High school diploma or less
2023,4.1,83726,FR,2,1968,55,3,7,5,6,5,3,,,9,3,5,High school diploma or less
2023,4.1,83733,FR,1,2006,17,2,6,4,3,6,5,,,10,6,7,High school diploma or less
2023,4.1,83788,FR,1,1961,62,3,7,1,1,4,5,,,1,1,0,High school diploma or less
2023,4.1,83796,FR,2,1962,61,7,21,7,2,5,7,,,9,0,4,Masters degree or more
2023,4.1,83828,FR,1,1990,33,3,7,7,7,7,1,,,8,1,8,High school diploma or less
2023,4.1,83833,FR,2,2005,18,6,18,4,3,6,5,,,9,7,7,"Undergraduate degree (licence, licence pro)"
2023,4.1,83835,FR,1,1983,40,4,10,2,0,2,1,,,2,0,1,High school diploma or less
2023,4.1,83892,FR,2,1995,28,5,15,6,3,8,5,,,10,6,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,83929,FR,1,1955,68,1,4,5,5,8,8,,,5,88,4,High school diploma or less
2023,4.1,83950,FR,1,1987,37,1,4,0,88,2,4,,,8,88,0,High school diploma or less
2023,4.1,83990,FR,1,1952,71,3,7,5,5,8,6,,,10,8,5,High school diploma or less
2023,4.1,84046,FR,1,1971,52,5,15,6,2,5,2,,,7,0,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,84048,FR,1,1933,90,1,2,5,5,8,5,,,7,6,5,High school diploma or less
2023,4.1,84120,FR,2,1991,32,4,9,5,3,6,6,,,7,5,4,High school diploma or less
2023,4.1,84121,FR,1,1977,46,7,19,8,7,10,4,,,8,7,7,Masters degree or more
2023,4.1,84128,FR,2,1934,89,3,7,6,6,9,5,,,8,8,5,High school diploma or less
2023,4.1,84169,FR,1,1986,37,5,15,2,3,7,4,,,7,2,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,84180,FR,2,1937,86,1,1,3,4,5,3,,,88,88,4,High school diploma or less
2023,4.1,84231,FR,1,1983,40,7,20,4,5,5,5,,,8,10,7,Masters degree or more
2023,4.1,84254,FR,1,1968,55,5,15,1,6,5,5,,,8,8,8,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,84259,FR,1,1969,54,7,21,6,2,7,3,,,7,4,2,Masters degree or more
2023,4.1,84307,FR,2,1991,32,3,7,0,3,0,5,,,10,3,5,High school diploma or less
2023,4.1,84359,FR,2,1981,42,7,21,5,4,7,5,,,7,2,5,Masters degree or more
2023,4.1,84363,FR,2,1964,59,5,15,1,4,3,3,,,8,8,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,84385,FR,1,1975,48,3,7,5,2,8,3,,,6,2,4,High school diploma or less
2023,4.1,84389,FR,1,1969,54,4,11,5,4,7,5,,,8,4,4,High school diploma or less
2023,4.1,84502,FR,1,2006,17,2,6,2,3,5,0,,,7,10,3,High school diploma or less
2023,4.1,84512,FR,1,1987,36,7,24,3,4,3,3,,,8,3,3,Masters degree or more
2023,4.1,84543,FR,2,1970,53,1,4,4,0,7,5,,,5,0,0,High school diploma or less
2023,4.1,84609,FR,1,1984,39,3,7,5,7,6,5,,,8,4,3,High school diploma or less
2023,4.1,84716,FR,1,1996,27,5,15,5,3,7,4,,,8,3,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,84773,FR,1,1971,53,4,11,8,2,5,3,,,0,0,0,High school diploma or less
2023,4.1,84775,FR,1,1999,24,7,20,8,6,6,8,,,9,7,6,Masters degree or more
2023,4.1,84777,FR,1,1993,30,7,20,7,5,7,5,,,8,7,5,Masters degree or more
2023,4.1,84781,FR,2,1974,49,7,21,0,7,10,0,,,5,7,0,Masters degree or more
2023,4.1,84788,FR,2,1980,43,7,20,5,3,2,2,,,4,2,4,Masters degree or more
2023,4.1,84805,FR,2,1980,43,7,23,4,4,6,5,,,7,4,6,Masters degree or more
2023,4.1,84824,FR,1,1990,33,5,15,5,4,6,6,,,8,4,2,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,84830,FR,1,1953,70,7,23,3,4,5,2,,,8,5,6,Masters degree or more
2023,4.1,84840,FR,1,1950,73,7,21,5,6,8,7,,,6,5,8,Masters degree or more
2023,4.1,84845,FR,2,1954,69,1,3,2,1,5,5,,,4,0,2,High school diploma or less
2023,4.1,84854,FR,1,1965,58,1,4,3,2,3,5,,,5,3,4,High school diploma or less
2023,4.1,84873,FR,1,1972,51,6,17,7,5,7,5,,,8,7,8,"Undergraduate degree (licence, licence pro)"
2023,4.1,84993,FR,2,1957,66,4,11,5,5,7,2,,,7,5,5,High school diploma or less
2023,4.1,84997,FR,1,1977,46,7,24,8,6,8,5,,,8,8,9,Masters degree or more
2023,4.1,85003,FR,1,1965,58,7,22,9,8,8,5,,,8,8,8,Masters degree or more
2023,4.1,85033,FR,1,1998,25,5,15,5,4,6,4,,,7,4,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,85071,FR,1,1964,59,5,15,5,5,4,3,,,9,3,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,85079,FR,2,1947,76,3,7,5,6,5,2,,,5,3,6,High school diploma or less
2023,4.1,85104,FR,1,1935,88,3,7,5,5,7,6,,,8,3,0,High school diploma or less
2023,4.1,85127,FR,1,1941,82,2,5,2,4,3,1,,,5,6,4,High school diploma or less
2023,4.1,85128,FR,2,1987,36,6,17,7,6,7,4,,,7,6,5,"Undergraduate degree (licence, licence pro)"
2023,4.1,85160,FR,1,1983,41,4,9,8,3,8,7,,,3,2,5,High school diploma or less
2023,4.1,85177,FR,2,1979,44,3,7,4,5,7,6,,,7,6,5,High school diploma or less
2023,4.1,85207,FR,2,1974,49,7,21,4,5,6,5,,,6,6,6,Masters degree or more
2023,4.1,85235,FR,2,1988,35,3,8,5,5,5,5,,,7,0,5,High school diploma or less
2023,4.1,85236,FR,2,1988,35,5,15,0,2,5,6,,,2,1,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,85240,FR,2,1991,32,7,20,3,0,6,5,,,5,0,0,Masters degree or more
2023,4.1,85302,FR,1,1982,41,1,3,0,2,0,10,,,3,8,10,High school diploma or less
2023,4.1,85303,FR,2,1960,63,5,14,5,7,6,3,,,7,8,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,85313,FR,1,1998,25,6,18,7,3,7,7,,,8,4,4,"Undergraduate degree (licence, licence pro)"
2023,4.1,85333,FR,1,1995,28,6,17,3,3,5,3,,,5,3,4,"Undergraduate degree (licence, licence pro)"
2023,4.1,85351,FR,2,1972,51,3,7,2,6,2,3,,,3,5,6,High school diploma or less
2023,4.1,85360,FR,1,2006,17,2,5,3,7,5,3,,,8,5,5,High school diploma or less
2023,4.1,85362,FR,1,1972,51,3,7,1,1,4,3,,,5,1,5,High school diploma or less
2023,4.1,85390,FR,1,1974,49,3,7,4,4,8,3,,,0,0,0,High school diploma or less
2023,4.1,85422,FR,2,1959,64,5,15,4,8,5,8,,,5,8,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,85423,FR,2,1965,58,4,11,5,5,5,5,,,6,5,6,High school diploma or less
2023,4.1,85445,FR,1,1989,34,7,26,9,4,9,5,,,8,4,6,Masters degree or more
2023,4.1,85518,FR,2,1968,55,1,4,3,0,6,4,,,7,3,0,High school diploma or less
2023,4.1,85522,FR,2,1955,68,7,20,7,4,7,4,,,7,4,4,Masters degree or more
2023,4.1,85553,FR,1,1996,27,4,9,0,3,0,5,,,8,3,3,High school diploma or less
2023,4.1,85583,FR,1,1967,56,3,7,7,5,6,1,,,1,0,0,High school diploma or less
2023,4.1,85585,FR,1,1996,27,7,22,9,2,9,8,,,10,0,7,Masters degree or more
2023,4.1,85631,FR,1,1946,77,4,11,6,5,2,3,,,4,0,0,High school diploma or less
2023,4.1,85636,FR,1,1949,74,2,5,4,2,6,4,,,7,3,4,High school diploma or less
2023,4.1,85642,FR,1,1967,56,1,4,3,2,7,3,,,8,3,4,High school diploma or less
2023,4.1,85663,FR,1,1964,60,7,20,7,5,10,8,,,10,2,2,Masters degree or more
2023,4.1,85666,FR,2,1954,69,2,5,1,0,5,2,,,4,4,2,High school diploma or less
2023,4.1,85672,FR,2,1953,70,4,9,6,4,5,5,,,8,6,7,High school diploma or less
2023,4.1,85686,FR,2,1977,46,7,21,8,8,8,8,,,10,7,8,Masters degree or more
2023,4.1,85692,FR,2,1956,67,3,7,5,3,6,5,,,6,6,3,High school diploma or less
2023,4.1,85702,FR,1,1954,69,1,3,7,5,7,7,,,8,7,0,High school diploma or less
2023,4.1,85703,FR,1,1998,25,4,10,0,5,5,0,,,0,2,6,High school diploma or less
2023,4.1,85726,FR,1,2002,21,3,7,4,5,5,7,,,8,5,5,High school diploma or less
2023,4.1,85727,FR,2,1985,38,7,21,5,5,7,3,,,10,5,5,Masters degree or more
2023,4.1,85728,FR,2,1979,44,4,9,2,0,5,9,,,8,88,0,High school diploma or less
2023,4.1,85740,FR,2,1970,53,7,22,9,7,8,6,,,10,7,10,Masters degree or more
2023,4.1,85772,FR,2,1986,37,6,18,4,7,7,5,,,8,6,88,"Undergraduate degree (licence, licence pro)"
2023,4.1,85805,FR,1,1964,59,1,2,3,3,7,2,,,2,1,2,High school diploma or less
2023,4.1,85815,FR,2,1998,25,7,22,5,4,8,7,,,8,4,5,Masters degree or more
2023,4.1,85862,FR,1,1959,64,3,7,5,5,8,7,,,7,7,4,High school diploma or less
2023,4.1,85896,FR,2,1993,30,6,17,2,2,5,3,,,9,1,0,"Undergraduate degree (licence, licence pro)"
2023,4.1,85921,FR,2,1977,46,3,7,5,0,5,6,,,88,5,4,High school diploma or less
2023,4.1,85927,FR,2,1959,64,4,11,3,5,8,5,,,8,6,3,High school diploma or less
2023,4.1,85932,FR,2,1994,29,7,20,7,5,7,5,,,8,4,5,Masters degree or more
2023,4.1,85969,FR,2,1949,74,3,7,2,3,5,5,,,3,3,1,High school diploma or less
2023,4.1,85970,FR,1,1984,39,3,7,3,1,10,5,,,6,2,3,High school diploma or less
2023,4.1,85979,FR,2,1947,76,5,16,5,4,3,7,,,8,7,2,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,85996,FR,2,1986,38,3,7,4,3,5,3,,,8,3,3,High school diploma or less
2023,4.1,86016,FR,1,1949,74,3,7,10,9,6,10,,,8,8,10,High school diploma or less
2023,4.1,86017,FR,1,2004,19,4,10,5,7,4,6,,,5,7,7,High school diploma or less
2023,4.1,86023,FR,1,1939,84,3,7,5,7,7,8,,,8,8,7,High school diploma or less
2023,4.1,86028,FR,1,1990,33,4,9,2,3,7,4,,,1,0,3,High school diploma or less
2023,4.1,86059,FR,1,1978,45,7,20,77,3,8,5,,,8,6,5,Masters degree or more
2023,4.1,86066,FR,1,2004,19,4,11,7,6,7,6,,,8,3,7,High school diploma or less
2023,4.1,86068,FR,2,2005,18,4,10,3,6,5,4,,,7,4,7,High school diploma or less
2023,4.1,86098,FR,2,1969,54,4,11,6,5,7,0,,,7,4,6,High school diploma or less
2023,4.1,86100,FR,2,1960,63,2,6,5,2,5,5,,,8,2,3,High school diploma or less
2023,4.1,86134,FR,1,1947,76,3,7,1,5,2,0,,,8,5,6,High school diploma or less
2023,4.1,86138,FR,1,2005,18,4,11,7,5,3,4,,,9,7,5,High school diploma or less
2023,4.1,86158,FR,2,1971,52,7,22,7,5,8,5,,,7,4,3,Masters degree or more
2023,4.1,86221,FR,1,1954,69,3,7,5,5,8,5,,,7,3,5,High school diploma or less
2023,4.1,86231,FR,2,1979,44,7,23,0,3,1,0,,,10,3,3,Masters degree or more
2023,4.1,86234,FR,1,1945,78,3,7,6,3,8,1,,,9,3,3,High school diploma or less
2023,4.1,86235,FR,1,1978,45,6,18,6,1,8,8,,,8,8,3,"Undergraduate degree (licence, licence pro)"
2023,4.1,86237,FR,2,1995,28,7,22,5,1,3,1,,,3,3,2,Masters degree or more
2023,4.1,86238,FR,2,1940,83,2,6,2,5,9,6,,,6,4,0,High school diploma or less
2023,4.1,86244,FR,1,1968,55,7,19,7,6,8,4,,,7,7,7,Masters degree or more
2023,4.1,86249,FR,1,1959,64,3,7,1,1,7,3,,,3,3,5,High school diploma or less
2023,4.1,86253,FR,2,2007,16,2,6,5,5,88,88,,,77,88,5,High school diploma or less
2023,4.1,86269,FR,1,1963,60,5,15,5,0,5,5,,,10,5,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,86286,FR,1,1946,77,1,2,5,0,8,5,,,5,5,0,High school diploma or less
2023,4.1,86303,FR,2,1986,37,7,24,6,3,7,3,,,9,5,2,Masters degree or more
2023,4.1,86304,FR,1,1962,61,5,15,5,0,8,8,,,2,10,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,86322,FR,1,1982,41,3,7,6,6,5,1,,,7,8,6,High school diploma or less
2023,4.1,86332,FR,1,1959,64,3,7,2,7,8,8,,,10,5,7,High school diploma or less
2023,4.1,86342,FR,1,1986,37,4,9,1,0,2,0,,,77,0,0,High school diploma or less
2023,4.1,86351,FR,2,1980,43,3,8,2,5,6,4,,,7,6,7,High school diploma or less
2023,4.1,86354,FR,1,1959,64,3,7,2,0,2,1,,,1,0,0,High school diploma or less
2023,4.1,86368,FR,1,1976,47,4,11,6,2,6,3,,,7,3,3,High school diploma or less
2023,4.1,86398,FR,1,2000,23,4,11,7,6,5,3,,,10,6,7,High school diploma or less
2023,4.1,86416,FR,1,1994,29,7,20,4,3,6,5,,,8,2,6,Masters degree or more
2023,4.1,86454,FR,2,1975,48,7,21,6,3,7,6,,,7,5,4,Masters degree or more
